begin,ABIO,ABRD,ACKO,AFKS,AFLT,AGRO,AKRN,ALRS,AMEZ,APRI,APTK,AQUA,ARSA,ASSB,ASTR,AVAN,BANE,BANEP,BELU,BISVP,BRZL,BSPB,BSPBP,CARM,CBOM,CHGZ,CHKZ,CHMF,CHMK,CIAN,CNTL,CNTLP,DELI,DIAS,DIOD,DVEC,DZRD,DZRDP,EELT,ELFV,ELMT,ENPG,ETLN,EUTR,FEES,FESH,FIVE,FIXP,FLOT,GAZC,GAZP,GAZS,GAZT,GCHE,GECO,GEMA,GEMC,GLTR,GMKN,HEAD,HHRU,HIMCP,HNFG,HYDR,IGST,IGSTP,INGR,IRAO,IRKT,IVAT,JNOS,JNOSP,KAZT,KAZTP,KBSB,KCHE,KCHEP,KGKC,KGKCP,KLSB,KLVZ,KMAZ,KMEZ,KOGK,KRKN,KRKNP,KRKOP,KROT,KROTP,KRSB,KRSBP,KUBE,KUZB,KZOS,KZOSP,LEAS,LENT,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,LVHK,MAGE,MAGEP,MAGN,MBNK,MDMG,MFGS,MFGSP,MGKL,MGNT,MGNZ,MGTS,MGTSP,MISB,MISBP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MRSB,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSS,MVID,NAUK,NFAZ,NKHP,NKNC,NKNCP,NKSH,NLMK,NMTP,NNSB,NNSBP,NSVZ,NVTK,OGKB,OKEY,OMZZP,OZON,PHOR,PIKK,PLZL,PMSB,PMSBP,POLY,POSI,PRFN,PRMB,PRMD,QIWI,RASP,RDRB,RENI,RGSS,RKKE,RNFT,ROLO,ROSB,ROSN,ROST,RTGZ,RTKM,RTKMP,RTSB,RTSBP,RUAL,RUSI,RZSB,SAGO,SAGOP,SARE,SAREP,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SLEN,SMLT,SNGS,SNGSP,SOFL,SPBE,STSB,STSBP,SVAV,SVCB,SVET,SVETP,TASB,TASBP,TATN,TATNP,TCSG,TGKA,TGKB,TGKBP,TGKN,TNSE,TORS,TORSP,TRMK,TRNFP,TTLK,TUZA,UGLD,UKUZ,UNAC,UNKL,UPRO,URKZ,USBN,UTAR,VEON-RX,VGSB,VGSBP,VJGZ,VJGZP,VKCO,VLHZ,VRSB,VRSBP,VSEH,VSMO,VSYD,VSYDP,VTBR,WTCM,WTCMP,WUSH,YAKG,YDEX,YKEN,YKENP,YRSB,YRSBP,ZAYM,ZILL,ZVEZ
2023-08-11,1183600,142600,,36243700,8060340,163729,1181,35001790,1284000,,3348620,219032,276900,3882000,,63713,47001,163313,167634,209800,1141,2172770,112300,12311800,47173000,28980,108,972088,26038,94653,9432200,30046700,,,2380700,13729000,448,238,274270,171292000,,706571,976319,,2965220000,14445700,392802,343736,8483390,,23562150,,,5803,800510,44359,293644,1686412,92587,,29197,687200,,501082000,1445,1018,9163,117044400,8641500,,50900,156800,42920,13240,37510,14310000,4310000,40250,49420,8567100,,728270,4296,37,635,4341,77700,14890,1800,1096900,467800,111350,132940000,194050,842540,,24214,788917,1980,9989,14490700,600280,123036,161400,2896100,2020600,25593420,,95006,2690,16000,,453459,,1426,9667,215700,250900,5190860,80880000,258950,136210000,33310000,65250000,856450000,252450000,737320000,22490000,29621000,16253000,505470,6490133,614820,4329440,694217,61600,25200,38130,129010,203610,153500,4872400,94801700,1086,2953,71760,1171340,129911000,301400,661,463694,88757,468885,82077,117220,71220,,182035,28371200,31,,468128,2881110,9270,171090,23047000,23704,16315039,89409000,292030,5881485,43990,36,2744480,616080,5316000,5334000,19238270,13870,272500,2059000,2354000,31690000,30980000,24846460,3151170,5267130,29640,81929400,1463070,1848800,212448,49647100,67954800,,1126854,2287000,2952000,498070,,408351,,4806000,4180000,2714076,566898,765640,19971700000,8145000000,1180800000,10623000000,4969,4280000,5370000,16097160,10844,44583000,87560,,2825,794530000,4777,94863000,76,143220000,336100,120150,926000,969000,1219,629,4901747,148130,119660,36890,,1596,3836,5525,248281190000,175800,72400,796033,225010,,12550000,9960000,6060,16180,,2141,13164000
2023-08-14,1338370,685540,,61451000,25118550,384247,7166,107012810,1900500,,7720050,296059,1024300,2421000,,62028,128351,893425,629840,367500,2057,2814640,1475600,19038300,64641400,58990,2777,1462561,12653,147072,4627200,12114400,,,4193800,11233000,3303,11181,1006330,280097000,,1218234,1834370,,7454550000,11075200,1175437,754015,22103900,,163423360,,,418052,1041030,16766,108669,3329365,221914,,32329,299900,,1317879000,790,794,11402,189302000,7693400,,49400,426200,64080,17390,14530,21770000,7140000,83910,152520,2515300,,820250,4152,51,305,5864,2016000,183500,13270,314900,240300,123370,187030000,358770,3839010,,50285,3036111,6206,23170,7047100,864380,499203,3623500,3737200,2178700,40098400,,106487,1730,32580,,845368,,3734,36330,86900,150300,9479110,163594000,760460,404720000,45150000,84860000,1583570000,663850000,5964050000,15010000,61055000,54533000,630690,14542634,3157030,10966640,1626445,15250,39290,243040,267520,677170,180800,10410360,78106200,1014,1539,95990,2377430,157245000,764410,1228,1216945,351592,919755,159407,147290,55570,,264345,13197500,35,,337513,1910420,28670,883150,59422000,23612,55629854,134673000,316720,10364274,134440,120,6422710,1834740,3809000,4472000,52787760,21120,274600,2084000,1331000,26020000,18050000,86724810,8799850,6901410,70640,337960600,3836117,1940900,643310,84795500,156099500,,3090692,2439000,4926000,239170,,660085,,6027000,3490000,9988872,2516592,656297,58935400000,9518000000,868300000,11414000000,2397,6080000,4700000,13315440,20052,90322000,96860,,3049,789332000,2685,197027000,351,51290000,421400,142410,555000,1165000,2510,2096,2759667,49600,44480,21210,,1783,1520,1393,303299500000,202100,383100,1462618,863490,,14660000,6670000,2570,11990,,1218,3316000
2023-08-15,1127080,228440,,74052400,12552880,397867,2982,32246250,1310700,,4653470,198152,293300,2121000,,24796,63896,344663,224508,291400,2159,4401490,182400,13548500,48918600,27360,2061,1027505,5026,115424,4879000,13948900,,,2433400,9222000,9439,21052,1244370,346806000,,852050,1578382,,3726340000,5123100,849808,849115,11403850,,70539510,,,234825,579270,6014,73720,5688071,143947,,23195,392200,,574496000,687,506,23777,125902300,4450000,,35800,89900,29720,9430,17140,7770000,4940000,32130,76580,1673600,,1254530,2673,29,162,1759,943600,411940,100770,427300,148800,51270,152200000,243700,2133510,,36213,2275173,9054,134037,2973000,722640,343027,2172600,2343200,2626300,17367060,,77627,5690,13000,,524142,,16184,692557,75300,154100,24447650,90624000,403000,289700000,29390000,77500000,954160000,289130000,2175460000,9520000,34808000,79008000,5670260,8397521,1730470,10185050,936425,329170,23030,86780,293350,524130,116700,7449360,86815100,905,1920,758820,1104624,91968000,1017710,1746,907684,140958,1267209,107365,192090,92430,,153176,17367400,14,,387763,1678330,13190,548400,25747000,23296,33382893,63614000,268800,8516492,76790,13,10758090,2563680,2243000,2172000,26441240,10960,320000,4611000,5927000,22850000,7250000,59232630,5898570,4358200,35620,125840300,1291009,1795300,350006,73933900,174996800,,1652171,4519000,2260000,139220,,888922,,2339000,1720000,4987977,1980984,472794,33076800000,9449000000,1872500000,10066000000,2127,20480000,49340000,7770580,11511,226336000,89390,,2288,435629000,1826,80829000,193,37550000,455000,67160,316000,289000,1539,1411,1871137,46150,39860,18210,,1602,390,430,192669990000,71800,103300,1628903,474540,,8750000,3970000,5280,18190,,1308,1553000
2023-08-16,1101520,451970,,49547600,19952510,295792,7595,53969460,1009100,,3579840,258426,1358800,2810000,,17104,63843,256913,182271,515400,1466,13414070,778000,13349400,80264700,20820,2175,1439221,3285,156695,2472900,6626400,,,1907000,357155000,10738,32902,1627990,290987000,,487590,1936293,,5883340000,15706600,588900,409036,20253850,,48782530,,,51243,791900,14817,65293,6720656,154406,,141799,449200,,816690000,652,1601,30944,143721700,3647200,,47100,187500,54620,10190,41900,13710000,2940000,74150,161390,8225000,,1236750,30189,43,134,1569,646200,322240,56950,451800,289100,134540,121160000,624460,2746030,,47105,1992176,1895,18713,5164600,1247850,394315,446000,2941800,4069500,36865260,,129589,3310,11720,,482749,,2490,90834,118200,136700,15819810,194363000,705760,488120000,365720000,415480000,1704760000,784280000,2391170000,26990000,77735000,71027000,3534050,16796571,2657630,6913320,1298794,116320,53000,169730,337110,740640,253800,12577560,156563400,1333,2289,2214790,1408352,167877000,810630,2629,832528,107957,1703859,131300,259730,85910,,175095,11705400,25,,679747,2747120,18640,1069980,28192000,3283,19950931,77227000,806240,6239315,667680,27,4458360,1599650,4817000,4432000,30552790,284090,259000,2188000,1591000,15400000,13960000,71823620,6653040,5779250,49260,137365300,1502865,1897000,458787,45281000,133862700,,2428272,3389000,3705000,272070,,755297,,4548000,2460000,5083066,1279348,479945,27710900000,11338000000,2655600000,12196000000,4279,3770000,10840000,6342930,17293,115143000,106400,,1558,320636000,1107,137762000,184,34150000,305000,78290,567000,826000,3876,4538,2888115,39770,434850,69870,,5191,602,383,222547540000,344300,98900,854758,315490,,19420000,11290000,3640,29770,,1592,4830000
2023-08-17,378260,172030,,44755700,15741510,153633,3113,37339530,651400,,22473720,167165,9774900,2395000,,12967,16918,105342,102429,166300,900,9746290,618100,11694900,47038900,30550,382,905201,10140,102566,10316900,22156600,,,850500,90806000,5646,9048,941130,262859000,,271995,1130269,,2304570000,16112900,709963,551445,15399880,,25823720,,,187481,673020,3838,76037,1513189,153473,,149451,404200,,231605000,418,485,9581,94641600,1386100,,72700,74700,46130,7570,16760,4510000,2130000,26480,43640,2257200,,261700,11926,33,125,1182,602500,157560,21740,358000,100600,38100,245280000,334000,2449160,,41957,900508,860,8770,1961700,244790,251756,3212100,741400,679900,27799150,,76613,2110,10140,,389456,,1539,95821,67600,53500,20424690,122310000,202670,148710000,39180000,65560000,619130000,252490000,1058540000,15260000,40872000,30334000,1430720,6488510,1762480,4094300,854566,14700,13530,1639140,141280,222920,821500,6195050,188574200,1019,686,517800,1036365,63083000,439350,1308,682481,76948,625587,97027,45400,53740,,149436,2544700,16,,300926,936880,81100,272650,12786000,1565,6213352,106527000,1411740,4620505,589810,18,2184980,585740,1262000,1217000,21891680,32290,159500,1060000,421000,15630000,10190000,35937920,3312670,3292570,54770,98278300,947418,879200,156129,24651100,71941400,,994487,2568000,3403000,87050,,385702,,2375000,1190000,2689798,512470,324974,23796500000,3672000000,569100000,4702000000,2996,2340000,2840000,2070800,6800,34678000,81520,,1121,203458000,774,104131000,53,33870000,86300,53780,333000,339000,4493,3667,1454201,129660,63050,33860,,938,369,638,204891540000,97800,40200,612753,148820,,5260000,4420000,5270,18190,,989,15458000
2023-08-18,359870,107320,,45549800,6614010,144677,2130,41989860,253600,,9087790,64260,1680600,3239000,,7157,23864,120575,152516,131400,537,9494210,672100,18970100,57319800,11790,251,697201,70162,266428,1432900,4327400,,,475000,16218000,2363,3340,492530,107825000,,214896,624070,,4146750000,5623100,557717,313528,7325990,,19434880,,,33799,362010,5009,35276,842616,139737,,59815,136300,,203996000,466,392,587,87345800,33316100,,22200,68200,14920,3820,5150,7440000,1310000,27840,35080,1024200,,925700,5367,312,300,6754,349700,35440,3840,85400,69000,16800,64500000,73350,761390,,32936,918710,783,12810,3561200,218600,152439,481800,1066100,938300,18522450,,37609,6130,7260,,437894,,1119,21525,75900,43800,36517250,145704000,281250,172600000,28860000,37560000,291270000,99500000,401560000,9180000,15835000,32709000,357500,5683369,983910,9280960,316651,13250,328450,124890,88500,169870,249800,5183030,62525000,364,716,113090,779608,46536000,1698220,201,512356,131849,1154479,134533,30660,14990,,510425,7354100,8,,123602,409030,44600,4475710,14868000,26235,3558622,70375000,382700,2583363,178070,33,3874720,935140,486000,2656000,20279300,19020,106000,1001000,377000,5290000,6760000,31064600,2533680,2261540,69380,71553100,611868,447600,263218,24367400,46945300,,1276680,1803000,1697000,255780,,320317,,1595000,710000,2120731,555667,357423,10530400000,10975000000,1518100000,2513000000,958,440000,1480000,1954780,6224,359261000,225910,,1218,2693060000,2266,72142000,80,317740000,5173500,22460,139000,109000,3535,1656,996375,24900,27230,12100,,1088,637,571,196579970000,84700,641100,459410,96020,,3490000,2120000,1840,7140,,4875,7642000
2023-08-21,795380,122840,,30041100,9303780,234001,1856,37885040,1396100,,3833000,85717,1916700,3116000,,30864,22275,201097,116323,129400,1172,2574000,156600,41207000,43862800,36790,2089,1161675,18873,120149,2096500,9205700,,,488300,21977000,1790,2644,600370,214911000,,896957,661889,,3074650000,10454400,636258,606778,50717670,,27050170,,,24677,479530,3529,240551,1148963,91646,,52669,109000,,310787000,13821,13504,1113,63997700,17477900,,58500,373600,81340,13410,100020,20090000,2180000,53810,72050,3683400,,1332790,5521,74,90,1034,138100,59060,6330,1317200,454200,70150,383990000,174390,3025950,,25546,1190057,4009,29325,3510600,687740,197147,212300,2768300,1623800,20245020,,84581,3550,35740,,1357412,,826,48143,73700,108000,16588040,79701000,271740,193670000,42140000,93740000,633600000,159700000,1201250000,14520000,34348000,41670000,501590,5529827,836110,7623360,653890,17930,165880,196200,202590,627280,158000,6823090,330937200,1346,1981,132650,1161584,142427000,1812290,666,1103303,106450,996478,115541,176690,133360,,270805,13606700,5,,164448,1242220,26330,5008830,25155000,4372,14672926,197603000,323900,2210109,88860,53,2260070,849570,1533000,3409000,22314380,11740,262700,1983000,1217000,7210000,14740000,35766040,3513900,3132530,21790,61179800,1357867,6088000,360906,29490400,43541800,,1059386,13322000,11083000,892900,,2226361,,2866000,3880000,3047815,664881,555638,12445800000,2812000000,813000000,4608000000,1926,12090000,11720000,3116160,9893,145794000,189480,,2363,1589584000,3630,161411000,60,417870000,1669800,102090,697000,740000,917,1432,1875359,63040,70820,45300,,821,282,84,103987910000,146200,278000,873716,1631940,,18180000,36280000,2670,40790,,1503,2594000
2023-08-22,331390,178020,,49800700,6484800,175219,1555,28170090,529700,,3681080,50817,277800,2410000,,71697,16749,117340,142370,151800,868,1704200,147300,16195800,25558500,19750,760,1599611,5692,46907,741100,1843700,,,772600,14747000,623,1577,535820,261486000,,211210,457436,,2636840000,9423900,713669,296858,30542300,,18200810,,,30344,227430,3648,121248,730377,93445,,115092,229600,,184528000,11680,4961,3291,74733700,3016200,,57300,156500,27710,4940,83620,17540000,4100000,51870,87260,3071500,,5676140,4330,52,145,1558,247600,19330,3300,582000,293200,136200,97630000,122190,2213950,,26193,5303696,844,21863,20486500,754500,165702,94000,3545500,1182500,62800180,,71592,580,8350,,776199,,805,33749,110800,663200,13117700,498153000,1350660,1271930000,30870000,136700000,569160000,442740000,711200000,21350000,29520000,30657000,208290,5100663,670080,8389130,469923,8710,87650,66100,604100,699820,87700,5031080,189812600,5394,10143,58150,804894,102468000,1549820,237,1289292,104206,705067,63401,186620,52680,,166158,5437900,44,,130877,1357540,14690,5346770,34779000,23780,4572972,98910000,247250,2560556,57790,15,2491680,336010,17367000,20462000,13337860,19450,246500,3545000,2269000,20690000,16940000,25953320,2519450,20815240,14530,56600600,1107757,2177800,721070,23375900,48323800,,2587190,4313000,7415000,301000,,651292,,7018000,5210000,3329681,820717,448200,13965200000,2925000000,466500000,3594000000,4625,8000000,7110000,1816050,16334,65708000,101840,,1192,323149000,1575,134656000,70,101960000,603700,53310,664000,907000,1405,305,1234545,65470,422350,140430,,601,243,67,97875470000,90300,250300,2014724,271860,,15630000,10950000,36060,177030,,3415,1030000
2023-08-23,749930,100010,,63771600,9327660,162668,1553,27743730,508300,,3168920,67855,2293800,1593000,,19822,38230,117323,153895,73000,830,1561450,211900,14929400,26405600,10480,844,2460840,3834,119842,1208400,3494200,,,437300,11246000,831,882,377310,226652000,,496597,1195823,,3894440000,7456200,851349,407202,21055240,,29092300,,,52110,2301110,4409,245755,897052,150788,,268632,147400,,213674000,3001,3898,16177,91167200,13132000,,88500,353500,35130,5270,30390,9980000,5100000,37030,57970,1851800,,1226660,3815,84,62,1185,76700,18230,5050,244600,147600,81490,261870000,598460,2940870,,21712,2949873,1264,12537,11861700,492790,291802,64400,1389500,1545200,37176650,,116289,3330,20560,,672950,,4267,68164,221600,387400,20910320,134649000,1160800,269120000,12270000,31170000,443940000,261390000,887860000,13350000,30397000,18622000,466100,9102514,1019000,6522400,602862,9060,74030,82860,219840,329130,149000,15981440,81724500,2229,4011,82820,1640538,89209000,1730370,371,2682744,87769,955461,137544,98930,24680,,179672,5320500,12,,216268,1444830,22090,1429220,1167957000,8883,4927908,139071000,287120,4535376,97590,8,3414480,497450,7964000,6529000,21401950,338680,176000,1463000,1050000,20800000,27150000,53116160,4297810,33479160,89590,127177800,1584446,2189000,602609,43969600,48104700,,3299388,1741000,3822000,352130,,588919,,6390000,4530000,3924255,839773,703620,11002500000,2957000000,451400000,3991000000,4516,2920000,3060000,2636990,23278,45290000,110600,,1554,560197000,1015,525252000,34,53800000,9585600,61120,766000,683000,2076,707,3160843,23130,86030,66780,,665,173,72,160730700000,40700,112100,1180696,321260,,22070000,15170000,14300,70550,,2061,844000
2023-08-24,230880,136960,,18945900,6696940,82501,1012,15818390,356500,,2673770,87453,626200,1105000,,9611,22593,77190,93443,123000,664,8379150,317700,6999100,29098700,4650,379,1209064,2451,109074,572900,906000,,,1540400,20788000,2388,7985,738340,96354000,,175279,469576,,2069190000,2870700,215469,987558,26483690,,16660510,,,11602,395500,4367,108463,558533,102795,,198434,138300,,161134000,894,454,2921,36613300,5611600,,30700,55200,33030,19820,10270,8780000,2750000,24680,91700,1060300,,368140,76408,32,46,965,967000,29970,2900,127600,47900,40560,1572460000,768430,2868250,,18955,1238864,1172,10508,3367700,189190,121678,491500,755700,1021400,17194270,,41751,1340,12340,,380223,,7978,138315,35100,77000,9168230,279888000,463510,355360000,19280000,20590000,905330000,292670000,803910000,3480000,14999000,15827000,259540,5728976,455890,2240810,375195,5690,63700,61920,328490,424330,87600,7494340,35016300,1047,1088,44720,878881,70009000,363030,106,537574,72992,603463,58427,41010,15980,,134740,24675200,85,,97232,1406790,12170,1228800,291426000,2377,2567587,43568000,161400,1958712,34340,2,1995500,312370,1718000,1575000,11856680,1600890,71200,1023000,292000,6560000,9640000,26979270,2597340,17071100,10540,39414600,619127,750600,188466,13723700,26994000,,1524114,1528000,1825000,217630,,453330,,1473000,1030000,1739891,333249,438875,20175500000,7801000000,842600000,23683000000,968,3220000,2060000,5239670,11117,17212000,93880,,1112,248527000,839,186583000,55,65110000,2725700,27740,183000,178000,1096,1680,1014884,16330,34180,33910,,461,290,261,101410180000,3904900,5053300,588358,110400,,4960000,2660000,6320,9740,,25762,778000
2023-08-25,422790,102970,,25533700,5206350,57660,539,19243440,269900,,1114340,50475,1425400,981000,,19318,13651,82733,60857,76000,1420,3204300,113000,16077500,40583400,36040,2521,991291,3139,35091,682900,833800,,,268700,57954000,308,1216,3219240,399195000,,193793,885417,,3564380000,6505100,268920,431281,37891780,,16900260,,,32033,534040,2887,29572,680294,66705,,165872,61800,,162161000,379,404,408,37245800,10852300,,38500,103000,10340,4050,7420,173850000,14400000,8060,40470,1884200,,526720,20041,30,280,10046,125600,34520,2960,109100,129200,45990,551820000,156380,737210,,43097,764285,935,9273,7471600,406390,117028,87300,2116000,1023200,19572740,,34570,42850,93630,,545408,,5650,42518,57200,81800,7859770,166752000,252850,321250000,693700000,71220000,1469700000,286300000,1180610000,4040000,28681000,27451000,332750,4761736,483870,2029870,4682920,8540,20850,246300,132010,254800,79900,4648780,40824300,454,1392,60400,1203141,39358000,970620,419,371087,37273,301966,43122,162360,101580,,61529,6143600,17,,95663,426160,11550,3501670,91336000,4542,10702017,25277000,220400,1546465,310520,27,1410020,416480,2648000,3250000,11251090,255730,108200,2834000,871000,3880000,4640000,28575150,2530250,6901410,10140,61222300,690273,1379000,212838,10021700,20251400,,852499,602000,1767000,187820,,4552655,,1958000,2430000,2001204,424142,443127,13133100000,12054000000,834200000,8975000000,1658,2290000,4910000,2216950,8448,15329000,60820,,677,654646000,519,124369000,55,26710000,5369600,38470,251000,197000,692,280,773385,19200,15460,10610,,474,140,84,112752270000,782200,491700,1120516,108370,,11470000,3120000,2390,9680,,2885,7406000
2023-08-28,438320,150720,,45792600,16292010,189656,3563,17419570,1718500,,4029860,225721,597300,5764000,,17931,17621,86664,156146,222000,1273,1756370,194000,8037200,20147500,46630,364,1347815,2198,39488,5016100,5438300,,,712300,42413000,372,734,2959110,362419000,,248613,533495,,2569900000,7833300,193625,790305,44668230,,25295280,,,16933,407610,2476,138350,2898421,259126,,249983,155000,,289539000,3314,3555,557,94812000,50502900,,44000,136400,176280,11020,14220,93630000,57510000,62190,97460,4662100,,482530,6313,42,54,2204,88100,39960,3290,564300,292200,51940,221090000,328800,2035430,,83926,913840,1097,5664,3967200,271140,479669,251200,4020300,4029100,30576810,,183747,20710,54150,,536924,,2556,54124,288700,123100,18574670,320838000,446490,643730000,132380000,134100000,1009430000,896270000,3098560000,25060000,20321000,41210000,248070,7889268,1140240,3442080,3677354,192830,30040,158790,167770,269030,68400,6545550,71301200,839,2003,2249100,768289,103903000,802870,128,452407,80075,598895,161440,101180,151320,,183912,13361200,7,,190531,2873300,20040,1939580,71127000,3744,3235352,96434000,196880,2733712,57590,64,2399530,680310,1712000,5608000,17633500,131460,133300,3883000,1877000,27260000,19020000,57897070,5521660,18561000,32340,72759800,525463,4087000,321889,20203400,34707400,,1113589,2254000,2287000,185590,,2596217,,12352000,7920000,2388312,502645,466336,19259300000,5453000000,442400000,5084000000,2811,3900000,6630000,7041780,25099,46105000,204330,,1238,3227529000,2642,101852000,59,46840000,2064900,190770,3270000,3047000,951,885,688676,28170,55130,34050,,1643,192,164,138460850000,269400,656800,2969129,371610,,113010000,76320000,6040,8250,,3443,3024000
2023-08-29,449210,305050,,54062800,14681870,425304,1907,46218900,1748800,,37057850,1055193,883300,2918000,,17554,13812,90496,163982,608300,9631,4924740,480100,7132500,26171700,32980,254,2373190,10934,52216,5760600,4460600,,,462700,16677000,938,3084,1163640,1061433000,,264722,624518,,2583680000,8630800,243428,471546,14136400,,100349910,,,112850,433240,2216,256861,2219726,146648,,320780,627100,,835118000,1532,1036,4650,268350800,66485800,,64800,151300,107100,9600,15310,50680000,12030000,274520,445670,3340600,,412020,3866,27,209,12335,211900,118510,8740,540500,212200,38940,174760000,182890,1925340,,45063,1942005,1207,10351,2445900,382560,243387,182400,2328100,1115100,43347880,,242353,5680,33660,,1412372,,1965,43480,99800,96600,10668890,93951000,194860,209640000,46090000,40430000,683830000,554090000,1000890000,18470000,119739000,26717000,1900610,15765261,3926970,5157480,1067336,405200,29680,387050,152940,350500,571400,8235390,46330900,461,1497,2762340,960544,789039000,595820,270,295969,125081,680513,252158,200320,83860,,121317,8008000,9,,127324,1140490,18130,1449720,66749000,2809,3660230,102847000,176030,4401756,51800,78,2304660,1339830,1935000,2693000,18594410,160060,108600,1540000,2495000,14900000,11670000,35407330,3786910,13502130,33870,165895800,518358,3732000,435723,30924800,35351700,,911814,2572000,1281000,138250,,1302566,,2880000,1400000,2668213,571495,698123,253475400000,13458000000,1653600000,7772000000,2564,7060000,7940000,10276630,18448,37448000,154340,,2810,4314288000,1711,314067000,121,33100000,1896300,43250,509000,336000,2486,601,848269,19730,103120,18410,,1475,1894,1008,125280620000,5556400,5762600,1044662,287050,,25240000,12210000,2860,12930,,35190,1423000
2023-08-30,498830,502040,,35990600,8508350,558831,1166,28287750,498000,,14567410,3740222,423400,988000,,20450,55499,543747,173629,186500,2719,3036970,219700,6537200,21682300,30060,342,1371022,7348,109572,2519800,2593400,,,6388500,21057000,596,1375,8156080,482560000,,298531,1479453,,4795930000,4758000,210160,429723,9060800,,37475940,,,34563,300290,3076,134495,603934,107444,,223208,762900,,722991000,513,770,7016,109308700,10242000,,63800,102500,36460,6130,7070,14800000,1840000,46340,132390,2035100,,1264700,14136,21,71,2239,472900,145730,14490,480700,93100,75250,175990000,136020,663170,,26489,2164120,997,7480,3332700,391010,132149,2659500,2279900,1861200,33238340,,190493,4920,23230,,784508,,9431,536021,37600,53000,19018030,756594000,1351910,1498000000,329610000,768300000,7205750000,3206750000,16412610000,6660000,176410000,328251000,464340,17510286,2511370,4758880,5641040,207940,20840,89130,134490,240840,284800,6805480,25405200,361,754,630410,1436340,993613000,642860,177,333951,171099,504269,63477,476920,89410,,460020,4115000,24,,154107,727320,11590,1691930,542354000,975,3005794,2520235000,184370,6167526,34720,31,1406890,553410,473000,4531000,13408280,57100,97900,1088000,692000,8020000,5000000,38604380,3556370,10441500,2746590,129299900,619797,841700,172823,21304400,33873000,,1171758,1220000,2459000,790230,,2485029,,1380000,1830000,2553075,667332,296713,80840100000,4578000000,520800000,3910000000,1058,5040000,4070000,12643950,28011,21461000,428740,,5091,997440000,1003,884592000,48,493900000,675900,41200,2121000,4546000,3510,5989,636917,15830,120580,14350,,613,296,227,85880150000,4154500,1561500,945126,584630,,14900000,7130000,1200,4030,,4229,4492000
2023-08-31,379440,559330,,38265900,10230610,1158774,1459,16266480,3271100,,5741470,992029,285700,805000,,26636,25335,183620,218563,228900,29715,1318570,216200,12346400,18202900,140900,253,1684986,2116,200812,1703900,4542200,,,907700,8799000,316,1170,3938170,408885000,,187051,796655,,6026460000,6054100,302771,186898,6115710,,26372180,,,20844,335750,3643,591583,461944,137407,,62625,293000,,2433387000,12652,7247,7355,190676100,8944900,,23100,109700,24700,9200,7740,8940000,1230000,24500,94470,1318400,,417060,7931,72,308,965,114300,35060,4920,187700,87200,48150,137400000,195980,5394930,,33382,822172,887,5975,5568300,314180,113603,341100,2698600,1102200,33278430,,1966313,5230,56850,,749240,,2695,55779,35500,63800,17141250,615914000,5052420,1577470000,690390000,1808630000,10600050000,6835720000,18234740000,9590000,47833000,146094000,436260,7981265,1025830,5357370,5694799,42320,43070,53200,79430,348940,143600,8783370,22056800,348,405,375770,875206,261070000,971980,133,590876,210069,247633,48876,65440,24920,,266341,4368100,19,,1229046,738970,35840,654450,78330000,1042,1889174,3717607000,385440,2579148,870570,16,3055710,1278660,474000,2221000,21794710,80650,464600,1123000,634000,7300000,8220000,22582290,1836410,4509370,3703740,90478300,335329,903900,150320,17288100,22961200,,885869,1157000,955000,305240,,1438090,,1282000,970000,2625840,873381,855928,122556400000,17637000000,1513000000,7534000000,923,21650000,30130000,4943020,72920,35104000,328210,,5947,1233883000,5116,627980000,51,39710000,1436300,83970,431000,672000,2573,4272,1683694,80120,35980,18140,,1058,144,133,264299810000,577400,370500,1081798,5151120,,11210000,6990000,2470,11870,,3897,3056000
